"","35","100","150","200","250","300","350","400","450","500","550","600","650","700","750","800","850","900","950","1000","1050","1100","1150","1200","1250","1300","1350","1400","1450","1500","1550","1600","1650","1700","1750","1800","1850","1900","1950","2000"
"base_1-grams",0.650952380952381,0.761666666666667,0.823095238095238,0.726666666666667,0.823095238095238,0.828095238095238,0.828095238095238,0.828095238095238,0.828095238095238,0.828095238095238,0.828095238095238,0.754047619047619,0.828095238095238,0.828095238095238,0.801428571428571,0.769047619047619,0.805714285714286,0.805714285714286,0.805714285714286,0.805714285714286,0.805714285714286,0.736926406926407,0.736926406926407,0.729047619047619,0.729047619047619,0.70047619047619,0.773333333333333,0.773333333333333,0.747878787878788,0.747878787878788,0.698354978354978,0.698354978354978,0.733809523809524,0.733809523809524,0.733809523809524,0.698354978354978,0.698354978354978,0.733809523809524,0.733809523809524,0.698354978354978
"base_2-grams",0.515238095238095,0.71952380952381,0.752380952380952,0.731904761904762,0.759047619047619,0.759047619047619,0.765,0.737619047619048,0.737619047619048,0.720714285714286,0.803333333333333,0.775952380952381,0.735238095238095,0.735238095238095,0.735238095238095,0.737619047619048,0.765,0.765,0.738809523809524,0.761428571428571,0.761428571428571,0.759047619047619,0.765,0.765,0.761428571428571,0.789761904761905,0.761428571428571,0.769047619047619,0.728333333333333,0.726666666666667,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.736212121212121,0.728333333333333,0.736212121212121,0.69,0.701666666666667
"base_3-grams",0.453333333333333,0.492698412698413,0.459444444444444,0.456031746031746,0.454444444444444,0.492698412698413,0.58,0.591587301587302,0.60047619047619,0.518253968253968,0.627878787878788,0.553333333333333,0.580634920634921,0.580634920634921,0.580634920634921,0.61,0.57547619047619,0.57547619047619,0.57547619047619,0.61,0.57547619047619,0.57547619047619,0.57547619047619,0.57547619047619,0.57547619047619,0.549920634920635,0.579285714285714,0.635,0.635,0.584444444444444,0.607857142857143,0.607857142857143,0.584444444444444,0.584444444444444,0.580634920634921,0.580634920634921,0.580634920634921,0.552380952380952,0.552380952380952,0.552380952380952
"orth_1-grams",0.670714285714286,0.823095238095238,0.823095238095238,0.785714285714286,0.863809523809524,0.863809523809524,0.856428571428571,0.856428571428571,0.856428571428571,0.856428571428571,0.823095238095238,0.856428571428571,0.823095238095238,0.823095238095238,0.823095238095238,0.823095238095238,0.863809523809524,0.863809523809524,0.863809523809524,0.863809523809524,0.834047619047619,0.863809523809524,0.788095238095238,0.799047619047619,0.826428571428571,0.762380952380952,0.77,0.773333333333333,0.773333333333333,0.773333333333333,0.773333333333333,0.767142857142857,0.767142857142857,0.767142857142857,0.733809523809524,0.733809523809524,0.733809523809524,0.733809523809524,0.733809523809524,0.733809523809524
"orth_2-grams",0.551666666666667,0.749047619047619,0.766190476190476,0.735238095238095,0.759047619047619,0.759047619047619,0.799761904761905,0.731666666666667,0.799761904761905,0.761428571428571,0.799761904761905,0.772380952380952,0.735238095238095,0.735238095238095,0.731666666666667,0.737619047619048,0.765,0.765,0.761428571428571,0.765,0.765,0.761428571428571,0.761428571428571,0.765,0.761428571428571,0.769047619047619,0.733593073593074,0.724761904761905,0.692878787878788,0.69,0.69,0.692878787878788,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.692878787878788
"orth_3-grams",0.44968253968254,0.488253968253968,0.495555555555556,0.456031746031746,0.445396825396825,0.566666666666667,0.61,0.665714285714286,0.626190476190476,0.541688311688312,0.677878787878788,0.662619047619048,0.666190476190476,0.568492063492063,0.516825396825397,0.61,0.57547619047619,0.579285714285714,0.633809523809524,0.606428571428571,0.57547619047619,0.61,0.574285714285714,0.574285714285714,0.606428571428571,0.607857142857143,0.607857142857143,0.607857142857143,0.635,0.667380952380952,0.607857142857143,0.607857142857143,0.667380952380952,0.643968253968254,0.580634920634921,0.580634920634921,0.580634920634921,0.580634920634921,0.552380952380952,0.551269841269841
"pos12_1-grams",0.509487179487179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos12_2-grams",0.606190476190476,0.587936507936508,0.602077922077922,0.622857142857143,0.614069264069264,0.729047619047619,0.729047619047619,0.729047619047619,0.736926406926407,0.69047619047619,0.693333333333333,0.7,0.733333333333333,0.726666666666667,0.726666666666667,0.718095238095238,0.720714285714286,0.715,0.717380952380952,0.7,0.656666666666667,0.696666666666667,0.678989898989899,0.671212121212121,0.678989898989899,0.678989898989899,0.644444444444444,0.646363636363636,0.590909090909091,0.646363636363636,0.590909090909091,0.590909090909091,0.590598290598291,0.574704184704185,0.52015873015873,0.52015873015873,0.526312576312576,0.525714285714286,0.525714285714286,0.503571428571429
"pos12_3-grams",0.529444444444444,0.609047619047619,0.617777777777778,0.617777777777778,0.617777777777778,0.621111111111111,0.585656565656566,0.617777777777778,0.617878787878788,0.57952380952381,0.57952380952381,0.589010989010989,0.589010989010989,0.555714285714286,0.555714285714286,0.555714285714286,0.59025974025974,0.59025974025974,0.59025974025974,0.59025974025974,0.614069264069264,0.614069264069264,0.614069264069264,0.614069264069264,0.614069264069264,0.614069264069264,0.614069264069264,0.614069264069264,0.577402597402597,0.577402597402597,0.577402597402597,0.577402597402597,0.577402597402597,0.577402597402597,0.577402597402597,0.577402597402597,0.614069264069264,0.653593073593074,0.626926406926407,0.626926406926407
"pos1_1-grams",0.626190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos1_2-grams",0.586212121212121,0.636666666666667,0.671666666666667,0.669545454545455,0.669545454545455,0.760238095238095,0.734285714285714,0.703333333333333,0.673333333333333,0.623333333333333,0.641212121212121,0.666666666666667,0.57948717948718,0.573534798534798,0.535714285714286,0.512820512820513,0.545238095238095,0.545238095238095,0.545238095238095,0.575201465201465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos1_3-grams",0.52,0.61525974025974,0.660952380952381,0.616926406926407,0.564545454545455,0.565497835497835,0.607142857142857,0.558095238095238,0.586212121212121,0.585021645021645,0.63,0.677142857142857,0.682820512820513,0.668354978354978,0.668354978354978,0.668354978354978,0.668354978354978,0.668354978354978,0.621212121212121,0.621212121212121,0.65952380952381,0.612380952380952,0.612380952380952,0.65952380952381,0.619047619047619,0.621825396825397,0.696190476190476,0.735714285714286,0.735714285714286,0.735714285714286,0.698333333333333,0.70025974025974,0.70025974025974,0.735714285714286,0.735714285714286,0.735714285714286,0.70025974025974,0.669047619047619,0.631666666666667,0.631666666666667
"pos_full_1-grams",0.718333333333333,0.701666666666667,0.688333333333333,0.688333333333333,0.63,0.607142857142857,0.645476190476191,0.644545454545455,0.577857142857143,0.601212121212121,0.607878787878788,0.607878787878788,0.603333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos_full_2-grams",0.544102564102564,0.68025974025974,0.675,0.726666666666667,0.757380952380952,0.757380952380952,0.757380952380952,0.757380952380952,0.757380952380952,0.757380952380952,0.757380952380952,0.707380952380952,0.690714285714286,0.690714285714286,0.690714285714286,0.690714285714286,0.690714285714286,0.690714285714286,0.734761904761905,0.690714285714286,0.690714285714286,0.690714285714286,0.690714285714286,0.690714285714286,0.690714285714286,0.690714285714286,0.690714285714286,0.734761904761905,0.690714285714286,0.734761904761905,0.734761904761905,0.690714285714286,0.66,0.66,0.704047619047619,0.734761904761905,0.730714285714286,0.68,0.68,0.68
"pos_full_3-grams",0.677142857142857,0.67047619047619,0.663333333333333,0.666666666666667,0.641825396825397,0.732539682539682,0.723809523809524,0.632142857142857,0.635714285714286,0.635714285714286,0.635714285714286,0.635714285714286,0.644444444444444,0.614920634920635,0.606190476190476,0.614920634920635,0.606190476190476,0.605476190476191,0.605476190476191,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.608809523809524,0.648333333333333,0.648333333333333,0.648333333333333,0.648333333333333,0.648333333333333,0.648333333333333,0.608809523809524
